Carrier,Destination,Delay,Departure delay,Taxi-Out time,Taxi-in time,OnAir,Power,MaxSpeed,age,Fuelseat,Fuelburn,Seats,Week
WN,DEN,18,42,29,6,228,26100,473,24,2.79,2.82,126,0
WN,STL,0,34,12,5,121,26100,473,24,2.79,2.82,126,0
WN,PIT,1,17,18,7,41,26100,473,24,2.79,2.82,126,0
WN,CHS,11,19,19,6,86,26100,473,24,2.79,2.82,126,0
WN,BUF,3,57,22,9,42,26100,473,24,2.79,2.82,126,0
WN,ORF,0,35,20,3,35,26100,473,24,2.79,2.82,126,0
WN,PBI,4,40,23,4,132,26100,473,24,2.79,2.82,126,0
WN,MCO,0,21,18,3,113,26100,473,24,2.79,2.82,126,0
WN,ATL,16,35,19,10,107,26100,473,24,2.79,2.82,126,0
WN,MCO,0,46,14,4,109,26100,473,24,2.79,2.82,126,0
WN,AUS,13,7,25,6,207,27300,473,24,2.68,3.45,160,0
WN,RDU,0,17,22,4,44,29317,453,4,2.04,2.71,162,0
WN,FLL,0,27,24,4,121,26100,473,24,2.79,2.82,126,0
WN,MSP,3,15,17,4,147,27300,473,24,2.68,3.45,160,0
WN,BNA,4,12,30,5,89,26100,473,24,2.79,2.82,126,0
WN,STL,9,40,24,6,119,26100,473,24,2.79,2.82,126,0
WN,SAT,8,30,18,3,222,27300,473,24,2.68,3.45,160,0
WN,PBI,0,58,30,4,116,26100,473,24,2.79,2.82,126,0
WN,LAS,6,42,10,13,308,26100,473,24,2.79,2.82,126,0
WN,TPA,0,133,15,4,117,26100,473,24,2.79,2.82,126,0
WN,ISP,0,29,11,4,39,26100,473,24,2.79,2.82,126,0
WN,BDL,0,26,9,4,50,26100,473,24,2.79,2.82,126,0
WN,CMH,3,34,19,2,62,26100,473,24,2.79,2.82,126,0
WN,ABQ,0,28,12,3,251,26100,473,24,2.79,2.82,126,0
WN,PBI,0,72,12,2,131,26100,473,24,2.79,2.82,126,0
WN,MSY,0,45,9,43,102,26100,473,24,2.79,2.82,126,0
WN,CHS,0,115,10,12,74,26100,473,24,2.79,2.82,126,0
WN,ABQ,9,27,20,4,250,26100,473,24,2.79,2.82,126,0
WN,HOU,0,26,17,8,183,29317,453,4,2.04,2.71,162,0
WN,MCO,0,30,9,3,113,26100,473,24,2.79,2.82,126,0
WN,PHX,5,72,9,10,291,27300,473,24,2.68,3.45,160,0
WN,PVD,0,36,12,5,45,26100,473,24,2.79,2.82,126,0
WN,LAS,0,73,11,5,299,27300,473,24,2.68,3.45,160,0
WN,RDU,0,69,10,2,52,26100,473,24,2.79,2.82,126,0
WN,TPA,0,191,10,2,129,26100,473,24,2.79,2.82,126,0
WN,CMH,0,96,11,4,61,26100,473,24,2.79,2.82,126,0
WN,MHT,0,136,9,7,55,26100,473,24,2.79,2.82,126,0
WN,SAN,5,12,9,3,338,27300,473,24,2.68,3.45,160,0
WN,CLT,24,11,11,4,104,26100,473,24,2.79,2.82,126,0
WN,HOU,0,45,10,8,185,27300,473,24,2.68,3.45,160,0
WN,LAX,0,100,14,4,336,27300,473,24,2.68,3.45,160,0
WN,RDU,0,34,10,2,49,26100,473,24,2.79,2.82,126,0
WN,MCO,0,62,13,5,115,29317,453,4,2.04,2.71,162,0
WN,DTW,4,17,13,21,65,26100,473,24,2.79,2.82,126,0
WN,CHS,0,25,12,4,71,26100,473,24,2.79,2.82,126,0
WN,BOS,0,34,7,7,52,27300,473,24,2.68,3.45,160,0
WN,ROC,0,56,8,3,44,26100,473,24,2.79,2.82,126,0
WN,CMH,0,82,10,2,62,26100,473,24,2.79,2.82,126,0
WN,ATL,0,186,16,5,89,27300,473,24,2.68,3.45,160,0
WN,PWM,0,202,14,3,65,26100,473,24,2.79,2.82,126,0
WN,BOS,3,19,17,11,65,29317,453,4,2.04,2.71,162,0
WN,STL,0,24,8,3,121,26100,473,24,2.79,2.82,126,0
WN,MCI,10,17,16,11,153,26100,473,24,2.79,2.82,126,0
WN,MDW,0,114,11,3,104,26100,473,24,2.79,2.82,126,0
WN,AUS,0,38,11,6,203,26100,473,24,2.79,2.82,126,0
WN,SJC,19,36,22,4,363,26100,473,24,2.79,2.82,126,0
WN,PWM,23,49,8,5,63,26100,473,24,2.79,2.82,126,0
WN,SAT,0,83,14,3,209,26100,473,24,2.79,2.82,126,0
WN,LAS,42,140,28,3,336,27300,473,24,2.68,3.45,160,0
WN,PVD,0,19,13,6,52,26100,473,24,2.79,2.82,126,0
WN,ORF,0,100,19,3,32,26100,473,24,2.79,2.82,126,0
WN,RSW,0,120,9,8,122,26100,473,24,2.79,2.82,126,0
WN,PHX,9,30,10,5,304,27300,473,24,2.68,3.45,160,0
WN,MEM,1,15,13,3,130,26100,473,24,2.79,2.82,126,0
WN,STL,8,42,20,6,122,26100,473,24,2.79,2.82,126,0
WN,MDW,7,40,19,4,109,26100,473,24,2.79,2.82,126,0
WN,DAL,0,26,13,3,189,27300,473,24,2.68,3.45,160,0
WN,MCI,0,38,8,4,146,26100,473,24,2.79,2.82,126,0
WN,MSP,0,35,10,3,145,26100,473,24,2.79,2.82,126,0
WN,FLL,0,126,8,3,120,27300,473,24,2.68,3.45,160,0
WN,BNA,0,131,9,7,99,26100,473,24,2.79,2.82,126,0
WN,TPA,0,186,11,6,118,26100,473,24,2.79,2.82,126,0
WN,PVD,0,106,14,5,45,26100,473,24,2.79,2.82,126,0
WN,AUS,0,133,11,4,199,29317,453,4,2.04,2.71,162,0
WN,TPA,2,74,10,20,117,27300,473,24,2.68,3.45,160,0
WN,ROC,0,61,11,7,52,26100,473,24,2.79,2.82,126,0
WN,MDW,0,125,10,3,101,27300,473,24,2.68,3.45,160,0
WN,DEN,5,37,13,5,232,26100,473,24,2.79,2.82,126,1
WN,BUF,3,15,19,5,49,26100,473,24,2.79,2.82,126,1
WN,ATL,0,139,12,5,96,29317,453,4,2.04,2.71,162,1
WN,CLE,0,28,10,5,55,26100,473,24,2.79,2.82,126,1
WN,DEN,10,21,12,9,234,26100,473,24,2.79,2.82,126,1
WN,BUF,0,72,9,6,48,26100,473,24,2.79,2.82,126,1
WN,FLL,0,110,12,4,124,26100,473,24,2.79,2.82,126,1
WN,MCI,0,102,8,4,151,27300,473,24,2.68,3.45,160,1
WN,MKE,0,138,10,4,100,27300,473,24,2.68,3.45,160,1
WN,BDL,0,45,10,8,46,26100,473,24,2.79,2.82,126,1
WN,MSP,0,24,10,5,146,26100,473,24,2.79,2.82,126,1
WN,ATL,0,35,15,9,86,26100,473,24,2.79,2.82,126,1
WN,MCO,0,62,7,4,114,26100,473,24,2.79,2.82,126,1
WN,CLE,0,130,9,6,52,27300,473,24,2.68,3.45,160,1
WN,SLC,2,27,9,4,284,27300,473,24,2.68,3.45,160,1
WN,CLE,0,29,10,5,53,26100,473,24,2.79,2.82,126,1
WN,DEN,5,23,8,11,231,26100,473,24,2.79,2.82,126,1
WN,BDL,0,57,9,3,51,26100,473,24,2.79,2.82,126,1
WN,MDW,0,52,17,5,97,26100,473,24,2.79,2.82,126,1
WN,MCI,0,20,13,4,151,29317,453,4,2.04,2.71,162,1
WN,MKE,0,24,17,5,99,29317,453,4,2.04,2.71,162,1
WN,MSP,0,24,18,4,138,27300,473,24,2.68,3.45,160,1
WN,MSY,0,36,8,5,147,27300,473,24,2.68,3.45,160,1
WN,DEN,0,24,7,6,228,27300,473,24,2.68,3.45,160,1
WN,ORF,0,35,9,4,28,26100,473,24,2.79,2.82,126,1
WN,ISP,0,25,11,3,48,26100,473,24,2.79,2.82,126,1
WN,RDU,0,46,9,6,40,26100,473,24,2.79,2.82,126,1
WN,TPA,0,43,9,6,112,26100,473,24,2.79,2.82,126,1
WN,CVG,0,243,17,5,70,27300,473,24,2.68,3.45,160,1
WN,OKC,0,275,16,3,171,27300,473,24,2.68,3.45,160,1
WN,CLT,0,30,14,9,52,27300,473,24,2.68,3.45,160,1
WN,BNA,0,63,9,3,84,26100,473,24,2.79,2.82,126,1
WN,DAL,0,81,14,3,188,26100,473,24,2.79,2.82,126,1
WN,MKE,0,141,9,5,94,27300,473,24,2.68,3.45,160,1
WN,ROC,0,87,8,5,46,26100,473,24,2.79,2.82,126,1
WN,DTW,0,38,9,7,64,26100,473,24,2.79,2.82,126,1
WN,BOS,0,53,9,7,63,27300,473,24,2.68,3.45,160,1
WN,ATL,0,32,11,7,94,26100,473,24,2.79,2.82,126,1
WN,BNA,0,17,9,9,95,26100,473,24,2.79,2.82,126,1
WN,PIT,0,44,11,8,33,26100,473,24,2.79,2.82,126,1
WN,ORF,0,38,8,4,32,26100,473,24,2.79,2.82,126,1
WN,CLE,4,21,14,14,56,26100,473,24,2.79,2.82,126,1
WN,ATL,1,58,15,10,96,26100,473,24,2.79,2.82,126,1
WN,BOS,0,60,16,4,65,26100,473,24,2.79,2.82,126,1
WN,FLL,0,165,11,3,122,26100,473,24,2.79,2.82,126,1
WN,FLL,0,35,12,3,125,27300,473,24,2.68,3.45,160,1
WN,SDF,10,70,14,2,99,26100,473,24,2.79,2.82,126,1
WN,BNA,0,59,12,4,94,26100,473,24,2.79,2.82,126,1
WN,DEN,0,33,9,8,210,27300,473,24,2.68,3.45,160,1
WN,RDU,0,109,12,3,47,27300,473,24,2.68,3.45,160,1
WN,BOS,0,104,7,5,60,26100,473,24,2.79,2.82,126,1
WN,CMH,0,37,11,4,60,26100,473,24,2.79,2.82,126,1
WN,PWM,0,54,12,2,66,26100,473,24,2.79,2.82,126,1
WN,ISP,0,122,14,4,38,26100,473,24,2.79,2.82,126,0
WN,BOS,0,102,7,14,54,27300,473,24,2.68,3.45,160,0
WN,PWM,0,103,9,2,77,26100,473,24,2.79,2.82,126,0
WN,RDU,0,109,10,7,42,26100,473,24,2.79,2.82,126,0
WN,BNA,0,95,8,4,95,26100,473,24,2.79,2.82,126,0
WN,DTW,0,62,10,3,65,26100,473,24,2.79,2.82,126,0
WN,BOS,0,204,9,4,52,26100,473,24,2.79,2.82,126,0
WN,DEN,0,36,9,8,223,26100,473,24,2.79,2.82,126,0
WN,BNA,2,30,15,5,97,26100,473,24,2.79,2.82,126,0
WN,MCO,0,50,11,10,108,26100,473,24,2.79,2.82,126,0
WN,RDU,0,22,13,3,53,26100,473,24,2.79,2.82,126,0
WN,MDW,0,31,13,8,97,26100,473,24,2.79,2.82,126,0
WN,STL,0,77,13,5,113,26100,473,24,2.79,2.82,126,0
WN,BUF,0,28,8,9,40,26100,473,24,2.79,2.82,126,0
WN,SJU,0,66,13,4,213,26100,473,24,2.79,2.82,126,0
WN,FLL,0,42,19,4,132,26100,473,24,2.79,2.82,126,0
WN,BDL,0,16,20,4,51,26100,473,24,2.79,2.82,126,0
WN,TPA,22,14,35,5,132,26100,473,24,2.79,2.82,126,0
WN,SDF,59,11,71,8,85,26100,473,24,2.79,2.82,126,0
WN,DAL,19,25,30,5,189,26100,473,24,2.79,2.82,126,0
WN,BNA,9,45,25,4,100,26100,473,24,2.79,2.82,126,0
WN,BDL,6,11,14,4,58,26100,473,24,2.79,2.82,126,0
WN,LAS,0,127,14,7,283,26100,473,24,2.79,2.82,126,0
WN,PVD,0,28,12,5,51,26100,473,24,2.79,2.82,126,0
WN,ORF,0,51,11,3,34,26100,473,24,2.79,2.82,126,0
WN,CMH,0,28,10,3,60,26100,473,24,2.79,2.82,126,0
WN,CVG,0,45,10,6,80,26100,473,24,2.79,2.82,126,0
WN,CLE,0,61,15,5,54,27300,473,24,2.68,3.45,160,0
WN,CHS,0,66,7,4,86,26100,473,24,2.79,2.82,126,0
WN,OKC,0,35,10,2,169,27300,473,24,2.68,3.45,160,0
WN,STL,2,31,16,6,120,26100,473,24,2.79,2.82,126,0
WN,PHX,0,30,8,5,282,27300,473,24,2.68,3.45,160,0
WN,MHT,0,55,9,6,53,26100,473,24,2.79,2.82,126,0
WN,BOS,0,65,20,7,55,26100,473,24,2.79,2.82,126,0
WN,MCO,5,63,13,14,123,26100,473,24,2.79,2.82,126,0
WN,JAX,10,26,20,5,105,27300,473,24,2.68,3.45,160,0
WN,FLL,0,35,13,4,130,26100,473,24,2.79,2.82,126,0
WN,DEN,0,46,15,4,211,27300,473,24,2.68,3.45,160,0
WN,BDL,0,54,9,4,44,26100,473,24,2.79,2.82,126,0
WN,CHS,0,22,10,7,78,26100,473,24,2.79,2.82,126,0
WN,BDL,0,44,9,4,44,26100,473,24,2.79,2.82,126,0
WN,MCI,0,145,11,5,150,26100,473,24,2.79,2.82,126,0
WN,PHX,0,39,13,5,282,26100,473,24,2.79,2.82,126,0
WN,BDL,0,36,10,3,48,26100,473,24,2.79,2.82,126,0
WN,PWM,0,74,12,8,59,26100,473,24,2.79,2.82,126,0
WN,STL,0,24,16,5,116,26100,473,24,2.79,2.82,126,0
WN,PVD,0,51,11,13,42,26100,473,24,2.79,2.82,126,0
WN,SJU,1,41,16,4,216,26100,473,24,2.79,2.82,126,0
WN,MCO,1,23,12,4,125,26100,473,24,2.79,2.82,126,0
WN,SLC,0,91,10,3,266,27300,473,24,2.68,3.45,160,0
WN,DAL,0,38,14,4,178,27300,473,24,2.68,3.45,160,0
WN,MCI,0,58,9,5,147,26100,473,24,2.79,2.82,126,0
WN,BOS,0,37,10,5,54,26100,473,24,2.79,2.82,126,0
WN,OAK,0,60,11,4,339,27300,473,24,2.68,3.45,160,1
WN,ATL,0,33,13,5,94,26100,473,24,2.79,2.82,126,1
WN,BNA,0,39,9,5,94,26100,473,24,2.79,2.82,126,1
WN,RSW,15,37,14,8,153,26100,473,24,2.79,2.82,126,1
WN,SDF,0,42,10,4,85,26100,473,24,2.79,2.82,126,1
WN,RDU,0,20,14,3,52,26100,473,24,2.79,2.82,126,1
WN,BNA,0,33,10,5,95,26100,473,24,2.79,2.82,126,1
WN,BUF,0,32,12,8,42,26100,473,24,2.79,2.82,126,1
WN,MCO,4,22,13,5,126,26100,473,24,2.79,2.82,126,1
WN,ORF,0,40,10,4,34,26100,473,24,2.79,2.82,126,1
WN,CLE,0,85,9,5,50,27300,473,24,2.68,3.45,160,1
WN,PHX,0,48,13,5,271,27300,473,24,2.68,3.45,160,1
WN,FLL,0,115,17,6,137,27300,473,24,2.68,3.45,160,1
WN,OKC,0,187,9,4,168,27300,473,24,2.68,3.45,160,1
WN,BOS,0,47,11,10,58,26100,473,24,2.79,2.82,126,1
WN,SDF,0,57,8,3,75,26100,473,24,2.79,2.82,126,1
WN,BOS,0,53,14,10,55,26100,473,24,2.79,2.82,126,1
WN,MSP,0,122,14,7,130,27300,473,24,2.68,3.45,160,1
WN,DEN,0,92,10,4,198,27300,473,24,2.68,3.45,160,1
WN,FLL,0,137,15,7,127,27300,473,24,2.68,3.45,160,1
WN,BUF,0,26,14,2,46,26100,473,24,2.79,2.82,126,1
WN,BNA,0,23,23,3,84,26100,473,24,2.79,2.82,126,1
WN,SDF,0,34,16,3,79,26100,473,24,2.79,2.82,126,0
WN,DEN,19,152,12,7,245,26100,473,24,2.79,2.82,126,0
WN,BDL,0,63,9,5,48,26100,473,24,2.79,2.82,126,0
WN,CLT,0,25,11,6,66,26100,473,24,2.79,2.82,126,0
WN,RDU,0,82,12,7,44,26100,473,24,2.79,2.82,126,0
WN,ORF,16,69,15,4,32,26100,473,24,2.79,2.82,126,0
WN,CLE,0,29,11,4,60,26100,473,24,2.79,2.82,126,0
WN,RSW,0,30,12,6,130,26100,473,24,2.79,2.82,126,0
WN,FLL,0,23,17,7,135,26100,473,24,2.79,2.82,126,0
WN,PHX,0,40,8,4,291,27300,473,24,2.68,3.45,160,0
WN,BNA,0,38,14,4,87,26100,473,24,2.79,2.82,126,0
WN,BDL,2,52,9,10,53,26100,473,24,2.79,2.82,126,0
WN,PVD,3,56,15,4,59,26100,473,24,2.79,2.82,126,0
WN,BOS,0,54,13,5,63,26100,473,24,2.79,2.82,126,0
WN,BOS,0,29,15,5,63,26100,473,24,2.79,2.82,126,0
WN,MDW,9,139,13,26,95,26100,473,24,2.79,2.82,126,0
WN,MDW,0,46,10,7,94,26100,473,24,2.79,2.82,126,0
WN,MSY,0,108,11,8,139,26100,473,24,2.79,2.82,126,0
WN,BNA,0,142,10,5,89,26100,473,24,2.79,2.82,126,0
WN,FLL,0,160,10,2,138,26100,473,24,2.79,2.82,126,0
WN,ROC,0,38,18,3,52,26100,473,24,2.79,2.82,126,0
WN,SJU,0,44,8,5,209,26100,473,24,2.79,2.82,126,0
WN,PVD,0,95,14,8,52,26100,473,24,2.79,2.82,126,0
WN,JAX,0,91,10,4,98,27300,473,24,2.68,3.45,160,0
WN,BOS,0,31,11,5,62,27300,473,24,2.68,3.45,160,0
WN,MEM,0,127,10,4,116,26100,473,24,2.79,2.82,126,0
WN,TPA,0,43,12,4,119,27300,473,24,2.68,3.45,160,0
WN,DTW,0,21,16,6,70,26100,473,24,2.79,2.82,126,1
WN,TPA,0,45,10,15,108,26100,473,24,2.79,2.82,126,1
WN,FLL,0,33,8,3,132,26100,473,24,2.79,2.82,126,1
WN,PBI,0,109,8,4,124,26100,473,24,2.79,2.82,126,1
WN,BOS,0,77,9,5,53,26100,473,24,2.79,2.82,126,1
WN,DEN,1,23,12,10,224,26100,473,24,2.79,2.82,126,1
WN,OKC,0,242,9,4,154,27300,473,24,2.68,3.45,160,1
WN,RDU,0,27,12,2,47,27300,473,24,2.68,3.45,160,1
WN,BUF,0,43,8,5,45,26100,473,24,2.79,2.82,126,1
WN,BNA,0,44,10,4,81,26100,473,24,2.79,2.82,126,1
WN,PBI,0,105,12,4,125,26100,473,24,2.79,2.82,126,1
WN,RDU,0,34,10,5,46,26100,473,24,2.79,2.82,126,1
WN,MKE,0,32,9,9,94,26100,473,24,2.79,2.82,126,1
WN,MDW,0,65,10,7,96,26100,473,24,2.79,2.82,126,1
WN,MCO,0,65,10,3,113,26100,473,24,2.79,2.82,126,1
WN,SJU,0,33,14,9,210,26100,473,24,2.79,2.82,126,1
WN,FLL,0,35,29,2,119,26100,473,24,2.79,2.82,126,1
WN,CLE,0,114,9,4,56,26100,473,24,2.79,2.82,126,1
WN,BDL,0,47,11,3,49,26100,473,24,2.79,2.82,126,1
WN,ISP,0,28,16,3,40,26100,473,24,2.79,2.82,126,1
WN,STL,0,34,11,3,111,26100,473,24,2.79,2.82,126,1
WN,MDW,0,23,7,6,109,26100,473,24,2.79,2.82,126,1
WN,ROC,0,77,8,7,43,26100,473,24,2.79,2.82,126,1
WN,MKE,0,71,10,4,105,27300,473,24,2.68,3.45,160,1
WN,STL,0,79,11,9,102,26100,473,24,2.79,2.82,126,1
WN,DEN,0,74,9,5,216,27300,473,24,2.68,3.45,160,1
WN,BOS,0,159,13,5,61,26100,473,24,2.79,2.82,126,1
WN,RDU,0,56,9,6,42,26100,473,24,2.79,2.82,126,0
WN,PIT,0,65,20,10,31,26100,473,24,2.79,2.82,126,0
WN,RSW,0,36,10,6,127,26100,473,24,2.79,2.82,126,0
WN,MCO,3,24,26,6,111,26100,473,24,2.79,2.82,126,0
WN,MKE,0,50,10,4,102,27300,473,24,2.68,3.45,160,0
WN,BOS,0,68,8,4,57,26100,473,24,2.79,2.82,126,0
WN,CVG,0,47,12,4,70,26100,473,24,2.79,2.82,126,0
WN,MCO,0,73,9,13,117,26100,473,24,2.79,2.82,126,0
WN,TPA,0,43,13,2,122,26100,473,24,2.79,2.82,126,0
WN,BOS,0,30,13,7,62,26100,473,24,2.79,2.82,126,0
WN,MCO,0,26,13,4,113,26100,473,24,2.79,2.82,126,0
WN,BUF,0,57,9,7,46,26100,473,24,2.79,2.82,126,0
WN,DAL,0,29,14,4,180,26100,473,24,2.79,2.82,126,0
WN,BNA,0,54,13,5,99,27300,473,24,2.68,3.45,160,0
WN,MSY,0,124,9,5,148,27300,473,24,2.68,3.45,160,0
WN,RDU,0,105,10,3,45,26100,473,24,2.79,2.82,126,0
WN,CVG,0,62,11,9,68,26100,473,24,2.79,2.82,126,0
WN,ALB,0,46,11,4,48,26100,473,24,2.79,2.82,126,0
WN,TPA,0,82,8,4,124,26100,473,24,2.79,2.82,126,0
WN,TPA,0,19,11,6,125,26100,473,24,2.79,2.82,126,0
WN,BOS,16,25,18,5,64,26100,473,24,2.79,2.82,126,0
WN,CHS,3,25,13,7,83,26100,473,24,2.79,2.82,126,0
WN,ORF,0,23,9,39,-1,26100,473,24,2.79,2.82,126,0
WN,STL,4,20,16,5,123,26100,473,24,2.79,2.82,126,0
WN,MKE,0,31,9,4,99,26100,473,24,2.79,2.82,126,0
WN,MEM,0,18,13,3,127,26100,473,24,2.79,2.82,126,0
WN,DEN,0,41,10,12,216,27300,473,24,2.68,3.45,160,0
WN,AUS,0,43,11,4,202,27300,473,24,2.68,3.45,160,0
WN,HOU,0,88,12,4,186,27300,473,24,2.68,3.45,160,0
WN,RDU,0,37,12,2,49,26100,473,24,2.79,2.82,126,0
WN,BDL,0,71,13,4,46,26100,473,24,2.79,2.82,126,1
WN,DTW,0,41,10,5,62,26100,473,24,2.79,2.82,126,1
WN,MCO,1,71,14,6,126,26100,473,24,2.79,2.82,126,1
WN,RDU,0,53,11,3,50,26100,473,24,2.79,2.82,126,1
WN,IND,0,36,13,5,82,26100,473,24,2.79,2.82,126,1
WN,SDF,0,62,16,3,85,26100,473,24,2.79,2.82,126,1
WN,ALB,0,138,8,9,47,26100,473,24,2.79,2.82,126,1
WN,ORF,0,68,10,3,31,26100,473,24,2.79,2.82,126,1
WN,CHS,12,70,23,4,85,26100,473,24,2.79,2.82,126,1
WN,MEM,0,73,17,8,114,26100,473,24,2.79,2.82,126,1
WN,MKE,0,40,23,4,102,26100,473,24,2.79,2.82,126,1
WN,JAX,4,77,14,3,112,26100,473,24,2.79,2.82,126,1
WN,CVG,0,73,17,4,74,26100,473,24,2.79,2.82,126,1
WN,STL,0,111,19,8,110,26100,473,24,2.79,2.82,126,1
WN,ATL,0,87,9,6,98,26100,473,24,2.79,2.82,126,1
WN,CLT,0,66,14,4,63,26100,473,24,2.79,2.82,126,1
WN,BOS,0,44,11,5,52,27300,473,24,2.68,3.45,160,1
WN,SAT,0,125,11,4,205,27300,473,24,2.68,3.45,160,1
WN,MCO,0,66,13,7,125,26100,473,24,2.79,2.82,126,1
WN,BNA,0,39,8,4,92,26100,473,24,2.79,2.82,126,1
WN,MSY,0,134,15,6,147,26100,473,24,2.79,2.82,126,1
WN,MDW,0,26,10,5,99,26100,473,24,2.79,2.82,126,1
WN,MSP,0,110,15,4,135,26100,473,24,2.79,2.82,126,1
WN,PIT,0,25,13,5,38,26100,473,24,2.79,2.82,126,1
WN,FLL,7,84,9,17,141,26100,473,24,2.79,2.82,126,1
WN,TPA,2,64,9,4,139,26100,473,24,2.79,2.82,126,1
WN,JAX,0,50,10,12,103,26100,473,24,2.79,2.82,126,1
WN,BDL,0,37,6,3,44,26100,473,24,2.79,2.82,126,1
WN,ORF,0,30,14,3,36,26100,473,24,2.79,2.82,126,1
WN,CLE,0,59,9,5,54,27300,473,24,2.68,3.45,160,1
WN,BOS,0,66,8,4,58,27300,473,24,2.68,3.45,160,1
WN,MCO,0,101,12,4,128,26100,473,24,2.79,2.82,126,1
WN,PBI,7,34,12,4,141,26100,473,24,2.79,2.82,126,1
WN,STL,1,31,7,4,125,26100,473,24,2.79,2.82,126,1
WN,DEN,0,132,13,5,212,26100,473,24,2.79,2.82,126,1
WN,RDU,0,48,10,5,46,26100,473,24,2.79,2.82,126,1
WN,MDW,0,57,7,10,98,26100,473,24,2.79,2.82,126,1
WN,MCO,3,51,11,8,129,26100,473,24,2.79,2.82,126,1
WN,BNA,0,85,10,3,96,26100,473,24,2.79,2.82,126,1
WN,DTW,0,27,15,2,73,26100,473,24,2.79,2.82,126,1
WN,SDF,0,59,8,6,84,26100,473,24,2.79,2.82,126,1
WN,IND,0,36,10,4,81,26100,473,24,2.79,2.82,126,1
WN,SAN,0,44,12,5,310,26100,473,24,2.79,2.82,126,1
WN,RDU,0,30,9,4,48,26100,473,24,2.79,2.82,126,1
WN,HOU,0,36,9,7,179,26100,473,24,2.79,2.82,126,1
WN,FLL,0,42,10,4,142,26100,473,24,2.79,2.82,126,1
WN,DAL,0,97,10,9,175,26100,473,24,2.79,2.82,126,1
WN,MKE,0,29,12,7,95,26100,473,24,2.79,2.82,126,1
WN,STL,0,51,10,5,108,26100,473,24,2.79,2.82,126,1
WN,LAS,0,36,17,3,295,27300,473,24,2.68,3.45,160,1
WN,ROC,0,32,9,5,47,26100,473,24,2.79,2.82,126,1
WN,RDU,0,29,10,10,40,26100,473,24,2.79,2.82,126,1
WN,CHS,0,41,10,5,74,26100,473,24,2.79,2.82,126,1
WN,MCO,0,37,8,4,126,26100,473,24,2.79,2.82,126,1
WN,FLL,12,9,12,9,151,26100,473,24,2.79,2.82,126,1
WN,SJU,1,51,10,10,221,26100,473,24,2.79,2.82,126,1
WN,BNA,0,33,9,5,93,26100,473,24,2.79,2.82,126,1
WN,MKE,0,57,8,6,96,27300,473,24,2.68,3.45,160,1
WN,MSP,0,95,14,5,135,27300,473,24,2.68,3.45,160,1
WN,LAS,0,59,14,6,283,26100,473,24,2.79,2.82,126,1
WN,SAT,0,97,8,2,190,27300,473,24,2.68,3.45,160,1
WN,BOS,0,48,7,4,61,26100,473,24,2.79,2.82,126,1
WN,CLE,0,26,16,5,48,27300,473,24,2.68,3.45,160,1
WN,ORF,0,114,7,3,29,27300,473,24,2.68,3.45,160,1
WN,CMH,0,91,8,5,58,26100,473,24,2.79,2.82,126,1
WN,PBI,0,29,12,3,134,26100,473,24,2.79,2.82,126,1
WN,ATL,5,22,20,5,100,26100,473,24,2.79,2.82,126,1
WN,FLL,3,15,10,4,149,26100,473,24,2.79,2.82,126,1
WN,CMH,0,40,13,6,60,27300,473,24,2.68,3.45,160,1
WN,MCO,0,25,13,2,122,26100,473,24,2.79,2.82,126,1
WN,FLL,5,48,23,4,138,26100,473,24,2.79,2.82,126,1
WN,DEN,0,87,1,10,212,27300,473,24,2.68,3.45,160,1
WN,TPA,0,42,14,4,122,26100,473,24,2.79,2.82,126,1
WN,DAL,0,35,8,4,176,26100,473,24,2.79,2.82,126,1
WN,BOS,0,32,12,5,59,26100,473,24,2.79,2.82,126,1
WN,BDL,0,94,7,3,44,26100,473,24,2.79,2.82,126,1
WN,FLL,4,23,24,3,137,26100,473,24,2.79,2.82,126,1
WN,MHT,0,69,12,6,56,26100,473,24,2.79,2.82,126,1
WN,PBI,0,127,7,5,127,26100,473,24,2.79,2.82,126,1
WN,HOU,0,33,9,8,181,27300,473,24,2.68,3.45,160,1
WN,DAL,1,40,13,7,186,26100,473,24,2.79,2.82,126,1
WN,ALB,0,32,9,2,46,26100,473,24,2.79,2.82,126,1
WN,BUF,0,35,11,13,40,26100,473,24,2.79,2.82,126,1
WN,CHS,0,73,12,3,67,26100,473,24,2.79,2.82,126,1
WN,PBI,0,97,15,6,129,26100,473,24,2.79,2.82,126,1
WN,MCO,0,44,11,6,116,26100,473,24,2.79,2.82,126,1
WN,BNA,0,36,9,4,86,26100,473,24,2.79,2.82,126,1
WN,MKE,0,53,11,4,97,27300,473,24,2.68,3.45,160,1
WN,STL,0,159,13,12,101,26100,473,24,2.79,2.82,126,1
WN,PVD,0,33,10,8,44,26100,473,24,2.79,2.82,126,1
WN,PWM,0,45,9,3,65,26100,473,24,2.79,2.82,126,1
WN,BDL,0,42,9,10,46,26100,473,24,2.79,2.82,126,1
WN,DTW,0,37,11,5,65,27300,473,24,2.68,3.45,160,0
WN,SDF,0,36,8,5,80,26100,473,24,2.79,2.82,126,0
WN,SJC,0,72,10,4,336,27300,473,24,2.68,3.45,160,0
WN,BUF,1,17,20,8,43,26100,473,24,2.79,2.82,126,0
WN,RDU,3,18,13,5,55,26100,473,24,2.79,2.82,126,0
WN,PBI,0,82,10,4,120,26100,473,24,2.79,2.82,126,0
